"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.981496509E1,-5.148399830E0,2.072780037E1,-4.500579834E1,4.981635889E1
1.982496595E1,-4.904399872E0,2.117919922E1,-4.555479813E1,5.047624441E1
1.983496835E1,-5.258199692E0,2.092300034E1,-4.564019775E1,5.048215782E1
1.984495191E1,-4.513999939E0,2.113039970E1,-4.481060028E1,4.974796362E1
1.985496204E1,-5.441199780E0,2.081320000E1,-4.628680038E1,5.104178523E1
1.986496192E1,-5.245999813E0,2.082539940E1,-4.543280029E1,5.025293142E1
1.987495936E1,-5.075200081E0,2.089859962E1,-4.596960068E1,5.075148578E1
1.988496196E1,-5.282599926E0,2.148419952E1,-4.479840088E1,4.996372096E1
1.989497222E1,-5.355799675E0,2.102059937E1,-4.543280029E1,5.034570022E1
1.990496217E1,-4.794600010E0,2.111820030E1,-4.490819931E1,4.985692468E1
1.991496209E1,-5.001999855E0,2.138660049E1,-4.479840088E1,4.989291938E1
1.992496327E1,-5.355799675E0,2.114259911E1,-4.532299805E1,5.029779557E1
1.993498963E1,-4.867799759E0,2.065460014E1,-4.468859863E1,4.947098978E1
1.994496469E1,-4.794600010E0,2.102059937E1,-4.468859863E1,4.961778547E1
1.995498056E1,-5.319200039E0,2.041059875E1,-4.520100021E1,4.988002457E1
1.996496396E1,-4.989799976E0,2.111820030E1,-4.500579834E1,4.996397074E1
1.997498007E1,-5.270400047E0,2.119140053E1,-4.533519745E1,5.032030108E1
1.998497706E1,-5.282599926E0,2.130119896E1,-4.554259872E1,5.055467572E1
1.999496103E1,-5.270400047E0,2.111820030E1,-4.500579834E1,4.999277333E1
2.000498036E1,-5.270400047E0,2.122799873E1,-4.437139893E1,4.946944602E1
2.001496978E1,-5.111799717E0,2.176479912E1,-4.448119736E1,4.978367097E1
2.002498056E1,-5.343599796E0,2.075219917E1,-4.564019775E1,5.042058588E1
2.003496734E1,-4.709199905E0,2.125239944E1,-4.566460037E1,5.058751598E1
2.004496567E1,-5.746200085E0,2.147200012E1,-4.446899796E1,4.971476022E1
2.005496201E1,-5.294799805E0,2.161839867E1,-4.448119736E1,4.973898857E1
2.006494931E1,-4.733600140E0,2.171599960E1,-4.577439880E1,5.088503901E1
2.007496201E1,-5.380199909E0,2.143540001E1,-4.565240097E1,5.072045582E1
2.008495171E1,-4.806799889E0,2.124020004E1,-4.598180008E1,5.087806366E1
2.009496205E1,-5.075200081E0,2.104500008E1,-4.511560059E1,5.004065448E1
2.010496209E1,-5.148399830E0,2.075219917E1,-4.500579834E1,4.982651579E1
2.011496201E1,-5.160599709E0,2.094739914E1,-4.457880020E1,4.952468826E1
2.012496213E1,-5.282599926E0,2.145979881E1,-4.511560059E1,5.023789649E1
2.013496225E1,-5.062999725E0,2.089859962E1,-4.522539902E1,5.007716195E1
2.014497666E1,-5.184999943E0,2.142319870E1,-4.511560059E1,5.021210096E1
2.015498040E1,-5.270400047E0,2.113039970E1,-4.565240097E1,5.058075348E1
2.016498036E1,-5.465600014E0,2.126459885E1,-4.554259872E1,5.055872077E1
2.017498048E1,-4.623799801E0,2.131340027E1,-4.481060028E1,4.983603569E1
2.018498065E1,-5.282599926E0,2.141099930E1,-4.457880020E1,4.973536147E1
2.019498020E1,-4.977600098E0,2.104500008E1,-4.511560059E1,5.003084995E1
2.020498053E1,-5.050799847E0,2.055699921E1,-4.595739746E1,5.059825271E1
2.021498024E1,-5.209399700E0,2.016659927E1,-4.551819992E1,5.005732809E1
2.022498028E1,-5.099599838E0,2.141099930E1,-4.555479813E1,5.059324502E1
2.023496726E1,-5.355799675E0,2.114259911E1,-4.543280029E1,5.039676011E1
2.024498093E1,-5.355799675E0,2.119140053E1,-4.435919952E1,4.945198306E1
2.025496759E1,-5.075200081E0,2.113039970E1,-4.533519745E1,5.027456191E1
2.026497231E1,-5.477799892E0,2.149639893E1,-4.587199783E1,5.095430937E1
2.027496661E1,-4.880000114E0,2.093519974E1,-4.490819931E1,4.978798404E1
2.028497971E1,-4.697000027E0,2.092300034E1,-4.587199783E1,5.063668569E1
2.029497992E1,-4.697000027E0,2.094739914E1,-4.587199783E1,5.064677211E1
2.030496726E1,-5.014199734E0,2.150860023E1,-4.576219940E1,5.081280328E1
2.031497996E1,-5.075200081E0,2.104500008E1,-4.543280029E1,5.032682214E1
2.032497959E1,-5.160599709E0,2.093519974E1,-4.565240097E1,5.048817774E1
2.033497744E1,-4.794600010E0,2.097179985E1,-4.554259872E1,5.036797471E1
2.034497963E1,-5.624199867E0,2.081320000E1,-4.488380051E1,4.979333757E1
2.035496714E1,-5.160599709E0,2.094739914E1,-4.565240097E1,5.049323751E1
2.036497976E1,-5.526599884E0,2.083759880E1,-4.553039932E1,5.037624532E1
2.037498004E1,-5.075200081E0,2.108160019E1,-4.576219940E1,5.063961312E1
2.038497247E1,-4.940999985E0,2.033740044E1,-4.456660080E1,4.923621883E1
2.039498025E1,-5.197199821E0,2.159399986E1,-4.490819931E1,5.010047985E1
2.040495571E1,-4.697000027E0,2.104500008E1,-4.576219940E1,5.058787139E1
2.041498000E1,-4.965399742E0,2.082539940E1,-4.565240097E1,5.042315112E1
2.042498045E1,-4.806799889E0,2.122799873E1,-4.598180008E1,5.087297115E1
2.043498090E1,-5.197199821E0,2.149639893E1,-4.587199783E1,5.092490783E1
2.044498021E1,-4.940999985E0,2.208199883E1,-4.481060028E1,5.019978138E1
2.045498004E1,-4.660399914E0,2.186240005E1,-4.599399948E1,5.113835989E1
2.046494554E1,-5.001999855E0,2.149639893E1,-4.512779999E1,5.023577909E1
2.047496686E1,-4.916599751E0,2.150860023E1,-4.598180008E1,5.100116445E1
2.048498025E1,-5.075200081E0,2.114259911E1,-4.554259872E1,5.046677572E1
2.049497813E1,-4.904399872E0,2.139879990E1,-4.533519745E1,5.037104230E1
2.050497988E1,-5.184999943E0,2.138660049E1,-4.576219940E1,5.077843833E1
2.051497964E1,-4.806799889E0,2.136219978E1,-4.490819931E1,4.996193821E1
2.052496764E1,-5.087399960E0,2.124020004E1,-4.565240097E1,5.060799789E1
2.053498025E1,-5.368000031E0,2.141099930E1,-4.437139893E1,4.955872635E1
2.054496572E1,-4.989799976E0,2.119140053E1,-4.618919754E1,5.106285861E1
2.055495189E1,-4.965399742E0,2.075219917E1,-4.565240097E1,5.039296260E1
2.056496178E1,-5.172800064E0,2.111820030E1,-4.457880020E1,4.959844425E1
2.057495173E1,-4.806799889E0,2.133779907E1,-4.566460037E1,5.063262507E1
2.058496178E1,-5.270400047E0,2.117919922E1,-4.500579834E1,5.001857136E1
2.059495803E1,-5.062999725E0,2.082539940E1,-4.607939911E1,5.081970335E1
2.060496202E1,-4.916599751E0,2.159399986E1,-4.544499969E1,5.055414702E1
2.061496190E1,-4.904399872E0,2.130119896E1,-4.576219940E1,5.071462422E1
2.062495222E1,-5.282599926E0,2.130119896E1,-4.543280029E1,5.045578541E1
2.063496202E1,-5.380199909E0,2.136219978E1,-4.554259872E1,5.059069509E1
2.064496068E1,-4.635999680E0,2.159399986E1,-4.577439880E1,5.082409772E1
2.065495783E1,-4.660399914E0,2.026420021E1,-4.596960068E1,5.045355611E1
2.066496707E1,-5.270400047E0,2.105719948E1,-4.596960068E1,5.083686608E1
2.067498046E1,-4.623799801E0,2.124020004E1,-4.598180008E1,5.086110067E1
2.068497989E1,-5.148399830E0,2.065460014E1,-4.553039932E1,5.026067837E1
2.069498042E1,-4.892199993E0,2.122799873E1,-4.459099960E1,4.962780266E1
2.070498042E1,-4.721399784E0,2.150860023E1,-4.555479813E1,5.059793605E1
2.071496768E1,-4.953199863E0,2.043499947E1,-4.553039932E1,5.015117800E1
2.072498029E1,-4.782400131E0,2.082539940E1,-4.490819931E1,4.973243385E1
2.073497997E1,-5.014199734E0,2.159399986E1,-4.544499969E1,5.056373232E1
2.074498001E1,-5.136199951E0,2.053260040E1,-4.510339737E1,4.982253189E1
2.075498074E1,-5.282599926E0,2.138660049E1,-4.554259872E1,5.059071892E1
2.076496711E1,-4.709199905E0,2.124020004E1,-4.512779999E1,5.009831328E1
2.077498030E1,-4.818999767E0,2.141099930E1,-4.598180008E1,5.095075650E1
2.078497977E1,-5.172800064E0,2.113039970E1,-4.607939911E1,5.095647824E1
2.079498030E1,-5.062999725E0,2.071559906E1,-4.639659882E1,5.106284748E1
2.080498026E1,-4.806799889E0,2.125239944E1,-4.566460037E1,5.059669490E1
2.081496882E1,-5.209399700E0,2.181359863E1,-4.555479813E1,5.077608259E1
2.082498070E1,-4.404200077E0,2.078879929E1,-4.565240097E1,5.035586230E1
2.083497973E1,-5.099599838E0,2.139879990E1,-4.544499969E1,5.048923205E1
2.084497985E1,-4.928800106E0,2.170380020E1,-4.523759842E1,5.041615142E1
2.085498014E1,-5.172800064E0,2.114259911E1,-4.554259872E1,5.047668428E1
2.086496707E1,-4.709199905E0,2.116699982E1,-4.544499969E1,5.035341540E1
2.087498018E1,-4.977600098E0,2.094739914E1,-4.532299805E1,5.017712811E1
2.088496199E1,-4.818999767E0,2.139879990E1,-4.544499969E1,5.046166261E1
2.089497867E1,-4.916599751E0,2.152079964E1,-4.533519745E1,5.042417969E1
2.090498018E1,-5.172800064E0,2.114259911E1,-4.522539902E1,5.019067716E1
2.091496911E1,-5.197199821E0,2.152079964E1,-4.479840088E1,4.997051555E1
2.092498030E1,-4.806799889E0,2.122799873E1,-4.522539902E1,5.019033743E1
2.093498722E1,-4.794600010E0,2.103279877E1,-4.533519745E1,5.020604486E1
2.094498075E1,-4.660399914E0,2.036179924E1,-4.575000000E1,5.029298853E1
2.095497875E1,-5.014199734E0,2.152079964E1,-4.576219940E1,5.081796838E1
2.096496708E1,-4.599400043E0,2.092300034E1,-4.544499969E1,5.024116262E1
2.097498026E1,-4.599400043E0,2.084980011E1,-4.501799774E1,4.982457994E1
2.098497204E1,-4.965399742E0,2.076440048E1,-4.543280029E1,5.019915203E1
2.099497989E1,-4.599400043E0,2.084980011E1,-4.490819931E1,4.972539603E1
2.100498046E1,-4.989799976E0,2.114259911E1,-4.576219940E1,5.065655431E1
2.101496700E1,-4.989799976E0,2.122799873E1,-4.468859863E1,4.972521374E1
2.102498018E1,-4.989799976E0,2.122799873E1,-4.468859863E1,4.972521374E1
2.103498893E1,-4.587199688E0,2.073999977E1,-4.511560059E1,4.986589423E1
2.104496541E1,-4.587199688E0,2.075219917E1,-4.511560059E1,4.987096939E1
2.105496191E1,-4.892199993E0,2.122799873E1,-4.544499969E1,5.039652318E1
2.106495178E1,-4.623799801E0,2.124020004E1,-4.609159851E1,5.096038732E1
2.107496212E1,-4.611599922E0,2.125239944E1,-4.533519745E1,5.028132321E1
2.108496179E1,-4.989799976E0,2.121579933E1,-4.576219940E1,5.068714965E1
2.109496187E1,-4.513999939E0,2.109379959E1,-4.512779999E1,5.001842569E1
2.110496195E1,-4.818999767E0,2.155739975E1,-4.470079803E1,4.986086228E1
2.111496203E1,-4.818999767E0,2.143540001E1,-4.620140076E1,5.115924710E1
2.112496212E1,-4.611599922E0,2.116699982E1,-4.490819931E1,4.986035600E1
2.113496199E1,-5.087399960E0,2.127680016E1,-4.544499969E1,5.043641403E1
2.114497697E1,-5.026400089E0,2.178919983E1,-4.492039871E1,5.017844306E1
2.115498022E1,-4.709199905E0,2.113039970E1,-4.566460037E1,5.053638375E1
2.116498030E1,-4.831200123E0,2.178919983E1,-4.534740067E1,5.054202678E1
2.117498039E1,-4.806799889E0,2.130119896E1,-4.587199783E1,5.080439536E1
2.118498010E1,-5.001999855E0,2.149639893E1,-4.533519745E1,5.042217069E1
2.119498023E1,-4.916599751E0,2.142319870E1,-4.587199783E1,5.086616342E1
2.120498063E1,-5.184999943E0,2.132559967E1,-4.554259872E1,5.055485856E1
2.121498018E1,-5.306999683E0,2.191119957E1,-4.534740067E1,5.064238994E1
2.122498002E1,-4.416399956E0,2.103279877E1,-4.512779999E1,4.998401289E1
2.123496733E1,-5.270400047E0,2.119140053E1,-4.533519745E1,5.032030108E1
2.124498031E1,-4.513999939E0,2.105719948E1,-4.598180008E1,5.077507050E1
2.125496704E1,-4.880000114E0,2.098399925E1,-4.522539902E1,5.009470373E1
2.126497994E1,-5.099599838E0,2.149639893E1,-4.533519745E1,5.043194635E1
2.127496688E1,-4.806799889E0,2.143540001E1,-4.490819931E1,4.999328019E1
2.128498011E1,-4.977600098E0,2.094739914E1,-4.596960068E1,5.076193672E1
2.129498043E1,-5.489999771E0,2.166720009E1,-4.522539902E1,5.044744169E1
2.130497986E1,-5.453399658E0,2.110599899E1,-4.554259872E1,5.049090076E1
2.131496729E1,-4.782400131E0,2.092300034E1,-4.544499969E1,5.025824600E1
2.132496668E1,-4.599400043E0,2.095960045E1,-4.511560059E1,4.995875046E1
2.133498068E1,-4.794600010E0,2.113039970E1,-4.544499969E1,5.034610192E1
2.134496700E1,-4.611599922E0,2.121579933E1,-4.490819931E1,4.988109221E1
2.135496745E1,-4.623799801E0,2.142319870E1,-4.577439880E1,5.075065076E1
2.136497962E1,-4.904399872E0,2.131340027E1,-4.566460037E1,5.063170841E1
2.137496294E1,-5.075200081E0,2.104500008E1,-4.511560059E1,5.004065448E1
2.138498019E1,-4.745800018E0,2.191119957E1,-4.577439880E1,5.096978389E1
2.139498434E1,-4.611599922E0,2.122799873E1,-4.555479813E1,5.046914321E1
2.140498125E1,-4.770199776E0,2.063019943E1,-4.554259872E1,5.022437887E1
2.141496717E1,-5.014199734E0,2.170380020E1,-4.544499969E1,5.061072159E1
2.142496745E1,-5.075200081E0,2.102059937E1,-4.585979843E1,5.070250848E1
2.143496717E1,-5.245999813E0,2.064239883E1,-4.575000000E1,5.046475645E1
2.144496436E1,-5.026400089E0,2.181359863E1,-4.566460037E1,5.085620425E1
2.145498011E1,-5.184999943E0,2.121579933E1,-4.554259872E1,5.050863950E1
2.146496701E1,-5.575399876E0,2.161839867E1,-4.543280029E1,5.062192793E1
2.147498035E1,-5.258199692E0,2.102059937E1,-4.554259872E1,5.043453738E1
2.148496762E1,-5.148399830E0,2.061800003E1,-4.595739746E1,5.063289768E1
2.149498011E1,-5.160599709E0,2.093519974E1,-4.575000000E1,5.057644588E1
2.150497991E1,-5.184999943E0,2.141099930E1,-4.533519745E1,5.040431770E1
2.151496680E1,-4.977600098E0,2.104500008E1,-4.543280029E1,5.031707338E1
2.152498092E1,-4.892199993E0,2.120359993E1,-4.490819931E1,4.990263155E1
2.153499745E1,-5.270400047E0,2.121579933E1,-4.565240097E1,5.061648913E1
2.154496554E1,-5.270400047E0,2.113039970E1,-4.565240097E1,5.058075348E1
2.155496184E1,-5.258199692E0,2.100839996E1,-4.500579834E1,4.994520415E1
2.156496054E1,-4.697000027E0,2.089859962E1,-4.457880020E1,4.945788818E1
2.157496192E1,-5.062999725E0,2.070339966E1,-4.596960068E1,5.067019745E1
2.158495179E1,-4.818999767E0,2.150860023E1,-4.566460037E1,5.070599935E1
2.159496192E1,-4.635999680E0,2.154520035E1,-4.503020096E1,5.013389222E1
2.160496201E1,-4.806799889E0,2.130119896E1,-4.566460037E1,5.061721179E1
2.161496209E1,-5.172800064E0,2.099619865E1,-4.618919754E1,5.100039400E1
2.162496197E1,-5.099599838E0,2.142319870E1,-4.598180008E1,5.098318644E1
2.163496189E1,-5.380199909E0,2.145979881E1,-4.457880020E1,4.976684583E1
2.164496339E1,-5.075200081E0,2.103279877E1,-4.489599991E1,4.983760716E1
2.165498076E1,-4.880000114E0,2.086199951E1,-4.511560059E1,4.994451763E1
2.166498016E1,-5.538799763E0,2.102059937E1,-4.489599991E1,4.988180739E1
2.167498016E1,-5.014199734E0,2.166720009E1,-4.544499969E1,5.059503687E1
2.168498036E1,-5.087399960E0,2.120359993E1,-4.490819931E1,4.992214592E1
2.169498032E1,-5.428999901E0,2.073999977E1,-4.542060089E1,5.022601533E1
2.170497995E1,-5.148399830E0,2.054479980E1,-4.575000000E1,5.041485217E1
2.171498036E1,-5.538799763E0,2.102059937E1,-4.489599991E1,4.988180739E1
2.172498016E1,-5.172800064E0,2.120359993E1,-4.522539902E1,5.021640396E1
2.173498024E1,-4.892199993E0,2.100839996E1,-4.554259872E1,5.039260649E1
2.174497999E1,-5.355799675E0,2.103279877E1,-4.532299805E1,5.025173993E1
2.175498012E1,-5.184999943E0,2.122799873E1,-4.565240097E1,5.061278365E1
2.176498040E1,-5.014199734E0,2.163059998E1,-4.534740067E1,5.049170032E1
2.177497991E1,-5.001999855E0,2.138660049E1,-4.501799774E1,5.009018670E1
2.178494923E1,-5.087399960E0,2.113039970E1,-4.587199783E1,5.076037446E1
2.179499123E1,-4.880000114E0,2.105719948E1,-4.468859863E1,4.964162466E1
2.180498016E1,-5.648600101E0,2.120359993E1,-4.500579834E1,5.007016294E1
2.181498370E1,-5.368000031E0,2.116699982E1,-4.565240097E1,5.060631403E1
2.182498012E1,-5.160599709E0,2.081320000E1,-4.543280029E1,5.023903289E1
2.183496816E1,-5.465600014E0,2.141099930E1,-4.543280029E1,5.052170837E1
2.184498077E1,-5.245999813E0,2.084980011E1,-4.564019775E1,5.045059296E1
2.185497983E1,-5.404599667E0,2.177700043E1,-4.576219940E1,5.096691416E1
2.186498484E1,-4.904399872E0,2.143540001E1,-4.544499969E1,5.048541878E1
2.187498004E1,-5.282599926E0,2.142319870E1,-4.544499969E1,5.051838578E1
2.188496478E1,-5.062999725E0,2.083759880E1,-4.532299805E1,5.013994059E1
2.189498000E1,-4.550600052E0,2.170380020E1,-4.545719910E1,5.057785932E1
2.190498057E1,-5.197199821E0,2.160619926E1,-4.544499969E1,5.058741672E1
2.191496742E1,-4.916599751E0,2.142319870E1,-4.651860046E1,5.145003970E1
2.192497976E1,-4.709199905E0,2.132559967E1,-4.523759842E1,5.023343583E1
2.193496010E1,-5.197199821E0,2.153299904E1,-4.576219940E1,5.084151677E1
2.194498020E1,-4.904399872E0,2.127680016E1,-4.490819931E1,4.993497500E1
2.195498004E1,-5.184999943E0,2.131340027E1,-4.457880020E1,4.968314284E1
2.196500177E1,-4.904399872E0,2.128899956E1,-4.533519745E1,5.032449471E1
2.197496747E1,-4.989799976E0,2.114259911E1,-4.596960068E1,5.084399460E1
2.198496706E1,-5.343599796E0,2.089859962E1,-4.532299805E1,5.019441878E1
2.199496674E1,-5.001999855E0,2.130119896E1,-4.609159851E1,5.102153009E1
2.200497992E1,-5.087399960E0,2.121579933E1,-4.479840088E1,4.982859120E1
2.201496710E1,-5.538799763E0,2.102059937E1,-4.585979843E1,5.075100997E1
2.202498021E1,-5.258199692E0,2.087419891E1,-4.521319962E1,5.007608475E1
2.203498061E1,-5.184999943E0,2.131340027E1,-4.511560059E1,5.016535330E1
2.204496552E1,-4.892199993E0,2.102059937E1,-4.596960068E1,5.078388923E1
2.205496251E1,-4.880000114E0,2.094739914E1,-4.565240097E1,5.046533113E1
2.206495884E1,-5.441199780E0,2.091079903E1,-4.467639923E1,4.962709763E1
2.207496198E1,-4.977600098E0,2.093519974E1,-4.543280029E1,5.027124857E1
2.208496173E1,-5.197199821E0,2.171599960E1,-4.490819931E1,5.015318425E1
2.209496190E1,-4.818999767E0,2.144759941E1,-4.523759842E1,5.029575121E1
2.210496206E1,-4.806799889E0,2.128899956E1,-4.544499969E1,5.041403400E1
2.211496190E1,-4.538399696E0,2.139879990E1,-4.512779999E1,5.015001536E1
2.212496202E1,-5.160599709E0,2.093519974E1,-4.543280029E1,5.028969795E1
2.213496190E1,-5.465600014E0,2.138660049E1,-4.543280029E1,5.051137304E1
2.214497626E1,-5.014199734E0,2.167939949E1,-4.501799774E1,5.021711543E1
2.215496715E1,-4.806799889E0,2.126459885E1,-4.512779999E1,5.011792914E1
2.216498049E1,-5.014199734E0,2.149639893E1,-4.609159851E1,5.110452836E1
2.217498013E1,-5.087399960E0,2.131340027E1,-4.479840088E1,4.987022549E1
2.218498025E1,-5.258199692E0,2.091079903E1,-4.585979843E1,5.067574659E1
