"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.121190273E1,-5.046440959E-1,-1.994438171E-1,-1.611633301E0,1.700530916E0
2.122889704E1,-3.414085507E-1,-2.396984100E-1,-1.079351425E0,1.157157995E0
2.124589107E1,-6.533223391E-2,-2.839868069E-1,-4.367609024E-1,5.250494197E-1
2.126289955E1,2.587378025E-2,-2.916114330E-1,-8.668899536E-4,2.927583165E-1
2.127986526E1,3.699779510E-3,-2.628154755E-1,2.835845947E-2,2.643669131E-1
2.129684932E1,1.909553409E-1,-2.548019886E-1,1.641921997E-1,3.582555988E-1
2.131385343E1,3.912214041E-1,-2.691664696E-1,4.636154175E-1,6.636595744E-1
2.133083741E1,3.922708035E-1,-2.175667286E-1,6.320428848E-1,7.750418523E-1
2.134784111E1,2.102160454E-1,6.257295609E-3,6.774053574E-1,7.093010346E-1
2.136483505E1,3.854324818E-1,-2.040863037E-2,6.518507004E-1,7.575513486E-1
2.138181897E1,8.738731146E-1,-7.708549500E-3,9.363946915E-1,1.280839045E0
2.139883994E1,1.413318634E0,-2.525746822E-1,1.789637566E0,2.294355279E0
2.141583004E1,1.496861458E0,-6.339824200E-1,2.552246094E0,3.025968945E0
2.143281119E1,1.199523568E0,-8.809496164E-1,2.891511917E0,3.252040926E0
2.144981810E1,3.358951807E-1,-6.000763178E-1,1.812340736E0,1.938426193E0
2.146681195E1,-6.036460400E-3,-3.920638561E-1,4.963016510E-2,3.952387372E-1
2.148379028E1,-6.098580360E-2,-3.722810745E-2,-8.659534454E-1,8.688961790E-1
2.150079487E1,2.533199787E-1,7.227706909E-2,-1.330563545E0,1.356390185E0
2.151779332E1,1.027527571E0,2.321958542E-2,-1.230021477E0,1.602905141E0
2.153478641E1,1.907021880E0,-1.722867489E-1,-7.743415833E-1,2.065434594E0
2.155177175E1,2.230743885E0,-3.795173168E-1,-3.840656281E-1,2.295159707E0
2.156876711E1,2.232597351E0,-4.851598740E-1,-1.879138947E-1,2.292418519E0
2.158577684E1,1.770892143E0,-5.087709427E-1,-5.181331635E-1,1.913992902E0
2.160276907E1,1.245980263E0,-5.205535889E-1,-1.075727463E0,1.726450818E0
2.161975676E1,8.628180027E-1,-4.547088146E-1,-1.538055897E0,1.821216888E0
2.163673917E1,4.958437681E-1,-3.774425983E-1,-1.883477688E0,1.983888142E0
2.165374541E1,1.281754375E-1,-2.404549122E-1,-2.127469063E0,2.144847808E0
2.167073853E1,-1.570699811E-1,-1.089298725E-1,-2.152471066E0,2.160941550E0
2.168774264E1,-4.129886925E-1,-2.845239639E-2,-1.953059196E0,1.996449204E0
2.170472658E1,-6.157197356E-1,4.203581810E-2,-1.534192085E0,1.653669603E0
2.172169367E1,-8.345584273E-1,7.078886032E-2,-8.808193207E-1,1.215459381E0
2.173870852E1,-9.959385395E-1,2.293601036E-1,-1.611013412E-1,1.034627118E0
2.175570554E1,-1.170028806E0,4.707081318E-1,3.219041824E-1,1.301597424E0
2.177270666E1,-1.274704337E0,7.525112629E-1,5.285339355E-1,1.571780032E0
2.178967971E1,-1.201231956E0,9.581694603E-1,6.975984573E-1,1.687510159E0
2.180667692E1,-1.070418596E0,1.125664473E0,9.499244690E-1,1.820789107E0
2.182367056E1,-1.350184798E0,1.455566406E0,1.097123146E0,2.268336781E0
2.184065188E1,-1.767172337E0,1.750116348E0,9.535226822E-1,2.663646149E0
2.185764870E1,-7.991499305E-1,1.509561300E0,1.097546577E0,2.030276932E0
2.187464379E1,1.761952639E-1,6.627969742E-1,2.847385406E0,2.928813455E0
2.189164592E1,5.625055432E-1,-1.973387003E-1,4.879673004E0,4.915949926E0
2.190863023E1,2.739894986E-1,-7.390991449E-1,5.481014252E0,5.537405080E0
2.192562475E1,-5.207222700E-1,-7.217804193E-1,4.140457153E0,4.235032951E0
2.194261947E1,-9.317938685E-1,-4.439311028E-1,1.496730804E0,1.818108286E0
2.195961148E1,-1.036440134E0,-1.232419014E-1,-4.546070099E-1,1.138448177E0
2.197660592E1,-1.005030632E0,1.467790604E-1,-1.493588448E0,1.806221779E0
2.199360082E1,-7.720531821E-1,9.019637108E-2,-1.392413139E0,1.594683621E0
2.201059423E1,-3.641071916E-1,-2.072894573E-1,-4.211425781E-1,5.940572676E-1
2.202758684E1,-2.659271359E-1,-5.633118153E-1,1.632184982E-1,6.439547507E-1
2.204458170E1,-4.940068424E-1,-7.930901051E-1,2.235765457E-1,9.607398955E-1
2.206158498E1,-6.090241075E-1,-8.578294516E-1,2.454528809E-1,1.080291094E0
2.207857930E1,-5.944089890E-1,-7.992773056E-1,-6.768226624E-2,9.983722485E-1
2.209557261E1,-4.614157379E-1,-6.612173319E-1,-5.910940170E-1,9.997524594E-1
2.211256685E1,-3.888406754E-1,-5.577983856E-1,-1.150709152E0,1.336588068E0
2.212955855E1,-4.123418927E-1,-4.215550423E-1,-1.544701099E0,1.653431576E0
2.214655740E1,-4.418415427E-1,-3.582823277E-1,-1.934638023E0,2.016535260E0
2.216356520E1,-4.964320660E-1,-3.475549221E-1,-2.014303684E0,2.103487236E0
2.218054831E1,-4.256871939E-1,-4.227633476E-1,-1.750896931E0,1.850831839E0
2.219755327E1,-4.016857147E-1,-5.041875839E-1,-1.325263500E0,1.473729920E0
2.221454689E1,-4.105835557E-1,-5.929701328E-1,-9.353151321E-1,1.181104073E0
2.223153717E1,-3.927721381E-1,-6.323587894E-1,-5.055408478E-1,8.998439531E-1
2.224851488E1,-3.301664591E-1,-6.358482838E-1,-3.297681808E-1,7.887077937E-1
2.226551224E1,-1.690244675E-1,-5.567605495E-1,-3.321695328E-1,6.699911780E-1
2.228249606E1,1.626101732E-1,-5.320188999E-1,-3.238868713E-1,6.437304434E-1
2.229949976E1,5.276275873E-1,-5.328538418E-1,7.732200623E-2,7.538585943E-1
2.231649367E1,6.930575371E-1,-3.838515282E-1,4.539470673E-1,9.130929226E-1
2.233348812E1,5.849355459E-1,-1.036481857E-1,1.131877899E-1,6.047346650E-1
2.235048216E1,7.693675756E-1,-9.590458870E-2,-1.943416595E-1,7.993077237E-1
2.236746016E1,1.315111160E0,-1.971182823E-1,4.023799896E-1,1.389346119E0
2.238448602E1,1.474081755E0,-5.803732872E-1,1.467639923E0,2.159564103E0
2.240145979E1,1.037293792E0,-9.159449339E-1,2.410312653E0,2.779305779E0
2.241847140E1,-1.328823566E-1,-7.631502151E-1,2.169892311E0,2.304015758E0
2.243546758E1,-9.150096178E-1,-4.085475206E-1,6.259880066E-1,1.181530644E0
2.245245814E1,-1.116659045E0,6.951212883E-2,-3.262252808E-1,1.165410783E0
2.246943891E1,-1.046220422E0,3.678233624E-1,-1.044527054E0,1.523452645E0
2.248644632E1,-5.356554985E-1,2.797780037E-1,-1.148715973E0,1.297979557E0
2.250343995E1,1.370565891E-1,1.083278656E-1,-5.138492584E-1,5.427342770E-1
2.252043347E1,5.192573071E-1,-7.725238800E-2,1.467924118E-1,5.451092501E-1
2.253742363E1,7.189533710E-1,-1.840684414E-1,5.045652390E-1,8.974192004E-1
2.255442039E1,4.993219376E-1,-2.006349564E-1,5.032825470E-1,7.367971940E-1
2.257142055E1,-1.042413712E-2,-1.133024693E-1,-9.774684906E-2,1.500018622E-1
2.258840197E1,-4.049789906E-1,1.371741295E-2,-9.329385757E-1,1.017138406E0
2.260539539E1,-6.964223385E-1,1.612946987E-1,-1.533392429E0,1.691836989E0
2.262239416E1,-9.103069305E-1,2.566881180E-1,-1.791465282E0,2.025807334E0
2.263939108E1,-1.088646412E0,2.932162285E-1,-1.878099442E0,2.190521463E0
2.265637763E1,-1.153942466E0,2.385284901E-1,-1.658547878E0,2.034517171E0
2.267338653E1,-1.209528565E0,1.485946178E-1,-1.136229515E0,1.666150420E0
2.269037836E1,-1.342721939E0,8.781123161E-2,-3.494071960E-1,1.390215238E0
2.270736143E1,-1.649044991E0,1.068718433E-1,1.183128357E-1,1.656734408E0
2.272436034E1,-1.923773050E0,1.810526848E-1,2.198686600E-1,1.944742927E0
2.274135486E1,-2.112664223E0,3.657732010E-1,2.586488724E-1,2.159638718E0
2.275834527E1,-2.117325306E0,4.723567963E-1,3.688488007E-1,2.200508312E0
2.277531871E1,-2.003179073E0,5.286436081E-1,6.942358017E-1,2.184983710E0
2.279232292E1,-2.120235682E0,7.488441467E-1,9.892044067E-1,2.456561064E0
2.280931695E1,-2.177071810E0,8.670668602E-1,1.195155144E0,2.630559336E0
2.282631098E1,-1.319597363E0,6.367896795E-1,2.071138382E0,2.537016455E0
2.284330459E1,-4.516808987E-1,3.042118549E-1,3.822103500E0,3.860704036E0
2.286029862E1,-1.945745945E-2,-2.400078773E-1,4.982017517E0,4.987833289E0
2.287729574E1,-1.013203859E-1,-5.944822431E-1,4.988097191E0,5.024419224E0
2.289429997E1,-7.951359749E-1,-4.769421816E-1,3.532707214E0,3.652360240E0
2.291128727E1,-1.262684822E0,-2.126342058E-1,1.385118484E0,1.886303126E0
2.292827420E1,-1.378182411E0,1.045750380E-1,-4.730768204E-1,1.460864256E0
2.294528148E1,-1.267669439E0,2.760751247E-1,-1.495634079E0,1.979930448E0
2.296227585E1,-8.270297647E-1,3.307754993E-1,-1.516802788E0,1.759000102E0
2.297927207E1,-1.153190732E-1,1.352617741E-1,-9.460935593E-1,9.626459677E-1
2.299626595E1,4.536417723E-1,-7.041311264E-2,-4.439287186E-1,6.386090910E-1
2.301325713E1,7.619316578E-1,-3.597620726E-1,-1.388559341E-1,8.539611059E-1
2.303025102E1,6.042931080E-1,-5.578237772E-1,1.573181152E-2,8.225478811E-1
2.304722674E1,1.834006310E-1,-6.640886068E-1,2.039461136E-1,7.185008604E-1
2.306423568E1,-1.743234396E-1,-7.628301382E-1,8.474063873E-2,7.870701730E-1
2.308123551E1,-3.594911695E-1,-7.270885706E-1,-1.571340561E-1,8.261856946E-1
2.309822530E1,-4.142342806E-1,-6.695609093E-1,-7.281684875E-1,1.072441699E0
2.311521844E1,-4.222266078E-1,-5.814310312E-1,-1.386755943E0,1.561867279E0
2.313221731E1,-6.172517538E-1,-5.112155676E-1,-1.986705780E0,2.142274712E0
2.314920770E1,-6.347313523E-1,-4.878637791E-1,-2.146796227E0,2.291206886E0
2.316618922E1,-3.711295128E-1,-5.260875225E-1,-2.058737755E0,2.157059651E0
2.318319589E1,-1.254988909E-1,-5.596072674E-1,-1.657247543E0,1.753676049E0
2.320018964E1,-1.978552341E-1,-6.278243065E-1,-1.149539948E0,1.324670580E0
2.321717125E1,-3.771078587E-1,-7.162693739E-1,-7.283725739E-1,1.088934690E0
2.323417416E1,-3.362610340E-1,-7.180604935E-1,-4.434566498E-1,9.084801349E-1
2.325117985E1,-8.886158466E-2,-8.045064211E-1,-2.226285934E-1,8.394584286E-1
2.326813875E1,3.981995583E-2,-8.461259604E-1,-1.316156387E-1,8.572266013E-1
2.328514678E1,-2.113204002E-1,-7.444771528E-1,-1.299800873E-1,7.847275742E-1
2.330213979E1,-4.589515924E-1,-6.498986483E-1,-1.957502365E-1,8.193430126E-1
2.331913380E1,-1.939032078E-1,-8.796930313E-1,6.937026978E-3,9.008365033E-1
2.333612791E1,-7.290244102E-3,-1.075732589E0,1.254025459E0,1.652220809E0
2.335312173E1,-9.392476082E-2,-1.378116846E0,2.640661240E0,2.980120750E0
2.337013243E1,-5.887989998E-1,-1.547760725E0,3.581294060E0,3.945619681E0
2.338712281E1,-1.405753493E0,-1.242286325E0,3.322582245E0,3.815621964E0
2.340410386E1,-1.837605715E0,-6.717956066E-1,1.606431007E0,2.531545907E0
2.342109554E1,-1.704475760E0,-1.371775866E-1,-1.084461212E-1,1.713422268E0
2.343810662E1,-1.232508779E0,2.778127193E-1,-1.426658630E0,1.905679051E0
2.345509850E1,-6.347768307E-1,4.793757200E-1,-1.896370888E0,2.056444808E0
2.347209326E1,1.075829268E-1,3.585231304E-1,-1.415015221E0,1.463687465E0
2.348908924E1,8.293751478E-1,1.098510027E-1,-4.776363373E-1,9.633622628E-1
2.350608054E1,1.528545976E0,-1.762700081E-1,6.287250519E-1,1.662173007E0
2.352306093E1,1.654971480E0,-2.816983461E-1,1.766688347E0,2.437103255E0
2.354006129E1,8.701275587E-1,-2.884573936E-1,1.772649765E0,1.995649475E0
2.355706821E1,4.770040512E-3,-1.855555773E-1,9.091520309E-1,9.279068062E-1
2.357405621E1,-1.216856241E-1,-3.988039494E-2,7.470226288E-2,1.482506833E-1
2.359105003E1,1.284681559E-1,1.044881344E-1,-7.313404083E-1,7.498537392E-1
2.360802664E1,3.029953241E-1,1.629712582E-1,-1.375314713E0,1.417694028E0
2.362502222E1,3.098292351E-1,2.360167503E-1,-1.895401955E0,1.935005589E0
2.364202052E1,3.966586590E-1,2.884349823E-1,-2.227856636E0,2.281201004E0
2.365900236E1,4.545490742E-1,3.332769871E-1,-2.075816631E0,2.150977243E0
2.367600679E1,3.248114586E-1,2.955284119E-1,-1.789856434E0,1.842939386E0
2.369300133E1,-6.991481781E-2,2.609591484E-1,-1.532380581E0,1.556013497E0
2.371000631E1,-5.110653043E-1,3.032898903E-1,-1.230575562E0,1.366560908E0
2.372700463E1,-7.845786810E-1,3.501675129E-1,-1.031238556E0,1.342249587E0
2.374399501E1,-9.321266413E-1,4.087705612E-1,-8.986635208E-1,1.357773755E0
2.376097224E1,-9.130796194E-1,5.196437836E-1,-8.585863113E-1,1.356803047E0
2.377797082E1,-8.511835337E-1,5.602772236E-1,-4.709949493E-1,1.122613120E0
2.379496159E1,-1.091296196E0,8.262654543E-1,-1.151847839E-1,1.373648253E0
2.381195708E1,-8.022797108E-1,7.475111485E-1,2.715787888E-1,1.129681676E0
2.382894869E1,-1.446406245E-1,3.437398672E-1,1.727097511E0,1.766902323E0
2.384594596E1,1.235237122E-1,-2.303529978E-1,3.915228844E0,3.923944127E0
2.386295589E1,8.478742838E-2,-9.936145544E-1,5.656756401E0,5.743983963E0
2.387993315E1,-7.240449190E-1,-1.167570233E0,6.128390312E0,6.280495929E0
2.389693956E1,-1.873896360E0,-6.805127859E-1,4.730222702E0,5.133185369E0
2.391393407E1,-2.039806366E0,-2.557231784E-1,2.595390320E0,3.310929668E0
2.393093006E1,-1.789779186E0,1.686786413E-1,7.065601349E-1,1.931576880E0
2.394792192E1,-9.291353226E-1,2.903705835E-1,-3.398656845E-1,1.031075267E0
2.396491496E1,1.586257219E-1,1.905827522E-1,-3.866138458E-1,4.592974754E-1
2.398189655E1,7.244911194E-1,3.122317791E-2,1.248435974E-1,7.358316334E-1
2.399889983E1,9.495862722E-1,-1.133173704E-1,3.942604065E-1,1.034406198E0
2.401590025E1,1.027021170E0,-2.433654070E-1,4.831295013E-1,1.160781340E0
2.403289116E1,6.991579533E-1,-2.874954939E-1,3.374977112E-1,8.278769279E-1
2.404987242E1,2.533205748E-1,-3.107506037E-1,-2.577934265E-1,4.766494540E-1
2.406687929E1,-2.346098423E-2,-2.718133926E-1,-7.510023117E-1,7.990227846E-1
2.408387205E1,-8.352243900E-2,-2.437750101E-1,-1.253390312E0,1.279605224E0
2.410086640E1,5.206668377E-2,-2.903540134E-1,-1.928020000E0,1.950455720E0
2.411786086E1,5.987548828E-2,-2.953600883E-1,-2.214781284E0,2.235190997E0
2.413486394E1,2.635880709E-1,-3.230495453E-1,-2.381757259E0,2.417975873E0
2.415184876E1,4.220105410E-1,-3.788514137E-1,-2.163355827E0,2.236454723E0
2.416883936E1,4.187752008E-1,-4.874250889E-1,-1.710986137E0,1.827684176E0
2.418584330E1,3.664020300E-1,-6.456363201E-1,-1.229430199E0,1.436173847E0
2.420282993E1,3.453785181E-1,-7.884159088E-1,-6.669044495E-1,1.088874424E0
2.421982324E1,2.312932014E-1,-8.546389341E-1,-3.669319153E-1,9.584066377E-1
2.423681826E1,7.602441311E-2,-9.273567200E-1,-5.090084076E-1,1.060594058E0
2.425379564E1,1.020927429E-1,-9.356108904E-1,-5.348691940E-1,1.082532088E0
2.427079220E1,2.637541294E-1,-9.502956867E-1,-2.998428345E-1,1.030792830E0
2.428778641E1,1.807913780E-1,-8.285402060E-1,-6.982135773E-2,8.509050577E-1
2.430477956E1,-1.754152775E-1,-4.796355963E-1,-9.816646576E-2,5.200552661E-1
2.432176428E1,-1.697082520E-1,-3.720983267E-1,-1.780900955E-1,4.460651719E-1
2.433876795E1,3.305495977E-1,-3.534467220E-1,4.266862869E-1,6.451734723E-1
2.435577833E1,7.578830719E-1,-6.084836721E-1,1.503439903E0,1.790243188E0
2.437275646E1,8.045392036E-1,-1.025582314E0,2.648177147E0,2.951600348E0
2.438976219E1,2.782793045E-1,-1.073831677E0,3.149782181E0,3.339413366E0
2.440675756E1,-5.720597506E-1,-7.859048843E-1,2.222084999E0,2.425399058E0
2.442373491E1,-6.756078005E-1,-5.209940076E-1,3.788261414E-1,9.334826733E-1
2.444074731E1,-3.222955465E-1,4.154980183E-2,-7.121038437E-1,7.827468873E-1
2.445773992E1,4.744300842E-1,2.609077692E-1,-1.502568245E0,1.597143732E0
2.447472903E1,1.886314511E0,3.153524399E-1,-1.607985020E0,2.498648719E0
2.449172959E1,2.968470812E0,2.910590172E-1,-1.468910694E0,3.324790661E0
2.450869563E1,3.405618429E0,9.486389160E-2,-1.210432053E0,3.615574892E0
2.452571084E1,3.086992025E0,-8.644497395E-2,-9.724874496E-1,3.237703559E0
2.454269678E1,1.952728510E0,-2.378375530E-1,-4.913444519E-1,2.027593328E0
2.455968916E1,8.968753815E-1,-3.216024637E-1,-2.366180420E-1,9.817340232E-1
2.457669602E1,4.819015265E-1,-2.276010513E-1,-3.230886459E-1,6.232315724E-1
2.459369005E1,2.181650400E-1,-3.001141548E-2,-8.884878159E-1,9.153727485E-1
2.461067050E1,-7.806956768E-2,1.462655067E-1,-1.751742840E0,1.759571378E0
2.462767458E1,-3.291386366E-1,3.079532385E-1,-2.362166405E0,2.404786386E0
2.464467478E1,-6.165342331E-1,4.772073030E-1,-2.483933449E0,2.603414421E0
2.466166243E1,-8.341332078E-1,6.240664721E-1,-2.404609680E0,2.620569572E0
2.467865404E1,-1.140822411E0,7.330235243E-1,-1.819612026E0,2.269314254E0
2.469565634E1,-1.509648561E0,8.385411501E-1,-1.039443016E0,2.015597138E0
2.471264715E1,-1.881587029E0,9.960018396E-1,-4.868984222E-1,2.183909221E0
2.472964100E1,-2.057325840E0,1.105756521E0,-1.373291016E-1,2.339689376E0
2.474661631E1,-2.025971889E0,1.162168145E0,2.704315186E-1,2.351240120E0
2.476360849E1,-1.987325191E0,1.151982546E0,6.217365265E-1,2.379722990E0
2.478060970E1,-2.188666821E0,1.355435014E0,1.017953873E0,2.768338241E0
2.479760376E1,-1.479694605E0,1.114625931E0,1.838620186E0,2.610059631E0
2.481459708E1,-3.310075998E-1,3.450262547E-1,3.464170456E0,3.497011023E0
2.483159138E1,8.678913116E-2,-4.358090758E-1,5.674532890E0,5.691905255E0
2.484860058E1,-3.583312631E-1,-9.289457202E-1,6.471361160E0,6.547507672E0
2.486559425E1,-9.643799663E-1,-1.194352508E0,5.969146729E0,6.163377264E0
2.488257312E1,-1.255425334E0,-1.113247991E0,4.479882240E0,4.783801704E0
2.489958004E1,-1.321727753E0,-7.382953167E-1,2.592040062E0,3.001785454E0
2.491657400E1,-1.356366038E0,-4.537743926E-1,6.064252853E-1,1.553509464E0
2.493355592E1,-1.230917811E0,-1.837793589E-1,-7.698278427E-1,1.463409860E0
2.495054845E1,-7.644901872E-1,-1.876139641E-1,-1.346764565E0,1.559941998E0
2.496753964E1,-2.642887831E-1,-4.096436501E-1,-8.758039474E-1,1.002341776E0
2.498453903E1,-1.907752752E-1,-6.985273361E-1,-4.518413544E-2,7.255186083E-1
2.500153399E1,-5.284451842E-1,-1.032396078E0,4.098300934E-1,1.230063690E0
2.501853492E1,-9.246588945E-1,-1.198866725E0,6.384191513E-1,1.643123400E0
2.503553450E1,-1.139857292E0,-1.264147282E0,3.975648880E-1,1.747970491E0
2.505251551E1,-1.186493993E0,-1.261507034E0,-7.410240173E-2,1.733395269E0
2.506951935E1,-1.200426102E0,-1.219348192E0,-5.754146576E-1,1.805252023E0
2.508651284E1,-1.237607837E0,-1.164546251E0,-1.159923553E0,2.057489679E0
2.510350694E1,-1.355354428E0,-1.129812241E0,-1.636214733E0,2.406379018E0
2.512050218E1,-1.507212996E0,-1.097884655E0,-1.987234116E0,2.725094707E0
2.513748675E1,-1.504912257E0,-1.172851682E0,-1.951950550E0,2.729551780E0
2.515449544E1,-1.413918495E0,-1.252227068E0,-1.723549366E0,2.556924042E0
2.517148367E1,-1.267587543E0,-1.392325521E0,-1.286974907E0,2.280713253E0
2.518845452E1,-1.185586333E0,-1.431086183E0,-8.182220459E-1,2.030544245E0
2.520547075E1,-1.192523718E0,-1.426809072E0,-7.312841415E-1,1.998167521E0
2.522243440E1,-1.236557364E0,-1.352502942E0,-8.051567078E-1,2.001653229E0
2.523943250E1,-1.212110639E0,-1.280351043E0,-8.819513321E-1,1.971382547E0
2.525644143E1,-1.014252424E0,-1.219485283E0,-8.096256256E-1,1.780827333E0
2.527343306E1,-9.602732658E-1,-1.142552733E0,-5.900182724E-1,1.604890356E0
2.529042402E1,-1.353255153E0,-7.969790697E-1,-5.881938934E-1,1.677035242E0
2.530742319E1,-1.393085718E0,-6.844412088E-1,-6.085491180E-1,1.667177140E0
2.532441460E1,-7.218012810E-1,-8.982926607E-1,1.539430618E-1,1.162594194E0
2.534143065E1,-2.641344070E-1,-1.321543694E0,1.875008583E0,2.309091143E0
2.535840009E1,-3.236837387E-1,-1.747301817E0,3.266736984E0,3.718790842E0
2.537539940E1,-1.144761801E0,-1.699243784E0,3.554100990E0,4.102382584E0
2.539239937E1,-2.128385067E0,-1.194041729E0,2.309409142E0,3.359929944E0
2.540937302E1,-2.286948442E0,-6.104999781E-1,6.132621765E-1,2.445185862E0
2.542636808E1,-2.199822903E0,8.467161655E-2,-3.886871338E-1,2.235501683E0
2.544336242E1,-1.667039990E0,3.107700348E-1,-8.178882599E-1,1.882695289E0
2.546035686E1,-7.071456909E-1,2.375440598E-1,-1.517839432E-1,7.612624869E-1
2.547735105E1,4.794859886E-2,2.399594784E-1,1.027654648E0,1.056387095E0
2.549434456E1,7.825670242E-1,1.293540001E-1,1.745010376E0,1.916821540E0
2.551133836E1,8.330426216E-1,1.696734428E-1,1.987286568E0,2.161494157E0
2.552833669E1,9.539055824E-2,3.515393734E-1,1.295963287E0,1.346179829E0
2.554532662E1,-6.964263916E-1,5.380599499E-1,3.093061447E-1,9.328389570E-1
2.556231880E1,-9.513515234E-1,6.451126337E-1,-2.644557953E-1,1.179481623E0
2.557931367E1,-1.147617698E0,7.438172102E-1,-8.239479065E-1,1.596615350E0
2.559630781E1,-1.420666099E0,6.150149107E-1,-1.247006416E0,1.987853241E0
2.561330296E1,-1.653395891E0,5.122801065E-1,-1.370249748E0,2.207653336E0
2.563030749E1,-1.856564283E0,3.175145388E-1,-1.023437500E0,2.143611611E0
2.564729880E1,-2.114634275E0,1.666412354E-1,-5.572013855E-1,2.193153165E0
2.566429283E1,-2.384777784E0,-1.314308643E-1,-1.354990005E-1,2.392237265E0
2.568128681E1,-2.661663055E0,-3.195253611E-1,1.216983795E-1,2.683534455E0
2.569827785E1,-2.759610176E0,-5.725780725E-1,1.850366592E-1,2.824452609E0
2.571527689E1,-2.711113930E0,-9.102787375E-1,5.603694916E-1,2.914234048E0
2.573226892E1,-2.588091612E0,-1.348692417E0,1.123018265E0,3.127036848E0
2.574926247E1,-2.663893700E0,-1.668801069E0,1.645827293E0,3.548235355E0
2.576625619E1,-2.880726337E0,-1.753047824E0,1.587443352E0,3.727162097E0
2.578325010E1,-2.935516357E0,-1.755400896E0,9.991750717E-1,3.563290532E0
2.580024404E1,-2.665600300E0,-1.544316530E0,7.871160507E-1,3.179605350E0
2.581723338E1,-2.294094563E0,-1.882467031E0,6.303625107E-1,3.033794469E0
2.583424794E1,-2.097885132E0,-1.990331411E0,1.226284027E0,3.141068874E0
2.585123827E1,-1.764060259E0,-2.292524815E0,2.091384888E0,3.569519487E0
2.586823315E1,-1.595839977E0,-2.559456587E0,2.577400208E0,3.967431799E0
2.588522720E1,-1.629350305E0,-2.635155916E0,2.512639999E0,3.989008509E0
2.590222018E1,-1.759460688E0,-2.589779377E0,2.000377655E0,3.715396331E0
2.591921501E1,-1.575319290E0,-2.543951988E0,1.705884933E0,3.444323735E0
2.593619571E1,-1.210731626E0,-2.498522043E0,1.548014641E0,3.178809966E0
2.595320227E1,-9.051795006E-1,-2.484356403E0,1.158229828E0,2.886671613E0
2.597019588E1,-8.053855300E-1,-2.380848885E0,7.076492310E-1,2.611102200E0
2.598718975E1,-7.406612635E-1,-2.257844448E0,4.115724564E-1,2.411603729E0
2.600420003E1,-6.223614216E-1,-2.077173233E0,7.495880127E-4,2.168405622E0
2.602117813E1,-6.325117350E-1,-1.840132475E0,-4.963750839E-1,2.008120226E0
2.603817531E1,-5.879278779E-1,-1.604262233E0,-9.709100723E-1,1.965192833E0
2.605514878E1,-5.165024400E-1,-1.309877396E0,-1.458572388E0,2.027310280E0
2.607216310E1,-5.064441562E-1,-9.411893487E-1,-1.795276642E0,2.089339918E0
2.608915000E1,-6.008067727E-1,-6.676682234E-1,-2.069591999E0,2.256094120E0
2.610613458E1,-7.755492926E-1,-4.016001225E-1,-2.312724590E0,2.472135594E0
2.612314156E1,-8.691369295E-1,-3.169177771E-1,-2.218775749E0,2.403913831E0
2.614013527E1,-9.323226213E-1,-3.646591902E-1,-1.530730247E0,1.829026212E0
