"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.172181560E1,4.295429587E-1,1.327836514E0,-1.490612984E0,2.041955932E0
2.173881053E1,4.915134311E-1,8.504054546E-1,-1.811221123E0,2.060411815E0
2.175579172E1,2.079598904E-1,3.498039246E-1,-1.397657394E0,1.455697872E0
2.177279504E1,-2.120569944E-1,-1.177332401E-1,-7.515516281E-1,7.897209219E-1
2.178979557E1,-4.112762213E-1,-4.659295082E-1,5.523681641E-2,6.239307195E-1
2.180678096E1,-5.513086915E-1,-5.996806622E-1,6.634750366E-1,1.050598541E0
2.182376969E1,-4.200319946E-1,-7.306858301E-1,8.622751236E-1,1.205755799E0
2.184077286E1,-3.641675413E-1,-6.345995665E-1,6.565694809E-1,9.830656596E-1
2.185776773E1,-3.630944788E-1,-6.291669607E-1,3.600769043E-1,8.107675635E-1
2.187474468E1,-3.917714357E-1,-5.934565067E-1,1.680822372E-1,7.307031694E-1
2.189175240E1,-4.503041506E-1,-5.559413433E-1,2.095832825E-1,7.454996697E-1
2.190873183E1,-3.548099995E-1,-4.424251318E-1,1.104269028E-1,5.777752451E-1
2.192571951E1,-1.779032946E-1,-2.409610748E-1,-6.380367279E-2,3.062396618E-1
2.194272130E1,5.504268408E-2,-1.758227348E-1,-1.151943207E-1,2.172856707E-1
2.195971971E1,1.795362830E-1,-7.140445709E-2,-6.688880920E-2,2.044651222E-1
2.197672058E1,2.203713655E-1,-2.210760117E-2,1.946640015E-2,2.223313417E-1
2.199370484E1,1.744082570E-1,8.149480820E-2,-9.428691864E-2,2.143587341E-1
2.201069939E1,1.520078778E-1,6.976866722E-2,-1.750946045E-1,2.421408317E-1
2.202768778E1,-3.858470917E-2,3.113412857E-2,-3.068180084E-1,3.107980116E-1
2.204469153E1,-8.837938309E-2,1.122143269E-1,1.868343353E-2,1.440556878E-1
2.206168046E1,3.766536713E-3,-1.140189171E-2,2.772598267E-1,2.775197316E-1
2.207867478E1,1.244571805E-1,-5.917549133E-2,2.950057983E-1,3.256067407E-1
2.209565828E1,1.301765442E-1,-6.986713409E-2,2.653875351E-1,3.037398441E-1
2.211266199E1,-3.170979023E-2,-1.083757877E-1,2.395172119E-1,2.648005230E-1
2.212965658E1,-2.696772218E-1,-8.703780174E-2,2.228212357E-1,3.604867348E-1
2.214664999E1,-3.094905615E-1,-5.185508728E-2,7.903099060E-2,3.236035463E-1
2.216364346E1,-5.589747429E-2,-8.969640732E-2,-1.145763397E-1,1.558772297E-1
2.218065362E1,6.972730160E-2,-1.071021557E-1,-8.544921875E-4,1.278025763E-1
2.219764494E1,7.049399614E-2,-1.495685577E-1,1.833457947E-1,2.468923599E-1
2.221462593E1,4.376751184E-2,-1.634926796E-1,5.439662933E-2,1.777763895E-1
2.223162860E1,-5.598664284E-4,-1.266963482E-1,-1.132192612E-1,1.699143290E-1
2.224861311E1,-4.586046934E-2,-8.228302002E-2,-5.153560638E-2,1.073759599E-1
2.226559932E1,-2.682209015E-6,-6.355714798E-2,5.807876587E-3,6.382195936E-2
2.228259726E1,3.839063644E-2,-3.166055679E-2,-1.605319977E-1,1.680677069E-1
2.229959808E1,7.167446613E-2,-6.009745598E-2,-1.647720337E-1,1.894696714E-1
2.231657147E1,-5.304425955E-2,-2.215719223E-2,-1.435403824E-1,1.546236593E-1
2.233358242E1,-5.676269531E-2,-1.286149025E-1,3.036499023E-2,1.438256909E-1
2.235059272E1,-9.071922302E-2,-7.352113724E-2,1.950473785E-1,2.273297493E-1
2.236757092E1,-4.512536526E-2,-6.166577339E-2,2.715129852E-1,2.820607512E-1
2.238457421E1,1.597976685E-2,2.680087090E-2,1.829748154E-1,1.856163320E-1
2.240157090E1,6.673634052E-2,4.759812355E-2,-7.043266296E-2,1.080744212E-1
2.241856844E1,5.606913567E-2,7.048130035E-2,-3.246498108E-1,3.369107617E-1
2.243556049E1,1.125691533E-1,1.123783588E-1,-3.712472916E-1,4.038876840E-1
2.245254911E1,5.906844139E-2,1.006159782E-1,-1.212034225E-1,1.682347333E-1
2.246954622E1,7.274520397E-2,4.296994209E-2,1.249198914E-1,1.508086864E-1
2.248652745E1,6.921476126E-2,-3.015851974E-2,2.333459854E-1,2.452561282E-1
2.250352070E1,3.948515654E-2,-1.042680740E-1,1.913528442E-1,2.214651662E-1
2.252051489E1,1.752007008E-2,-1.145889759E-1,7.302093506E-2,1.370023475E-1
2.253750897E1,-4.218888283E-2,-1.126458645E-1,-7.358551025E-3,1.205119948E-1
2.255450290E1,-2.107918262E-1,-4.729032516E-2,9.116554260E-2,2.344796900E-1
2.257149632E1,-1.881810427E-1,-1.063122749E-1,1.391735077E-1,2.570674423E-1
2.258849031E1,-7.645243406E-2,-1.285052299E-1,2.153396606E-2,1.510704488E-1
2.260547638E1,-1.148498058E-2,-1.642189026E-1,-1.301765442E-3,1.646251723E-1
2.262248154E1,-9.157842398E-2,-1.200137138E-1,1.081838608E-1,1.857246537E-1
2.263947062E1,-1.626514792E-1,-8.577251434E-2,9.548282623E-2,2.071941071E-1
2.265646589E1,-1.685321331E-2,-7.304334641E-2,-1.330451965E-1,1.527101358E-1
2.267345983E1,3.981530666E-2,-1.939439774E-2,-2.111978531E-1,2.157914142E-1
2.269045736E1,7.481157780E-3,-3.818249702E-2,-2.290105820E-1,2.322923104E-1
2.270746643E1,-3.157871962E-2,2.049279213E-2,-1.725797653E-1,1.766378936E-1
2.272444829E1,6.635421515E-2,-1.139092445E-2,-4.930973053E-2,8.345109078E-2
2.274145097E1,8.989983797E-2,-1.107358932E-2,9.313201904E-2,1.299160430E-1
2.275844961E1,1.006292105E-1,-2.534675598E-2,1.217069626E-1,1.599414917E-1
2.277542255E1,8.370339870E-2,-2.864027023E-2,-6.344795227E-3,8.869487280E-2
2.279243053E1,-8.924007416E-4,-7.966995239E-3,-2.563095093E-2,2.685544708E-2
2.280941789E1,-6.990951300E-2,-3.451347351E-2,-1.602745056E-2,7.959521991E-2
2.282642041E1,-8.111190796E-2,-3.561019897E-2,3.695297241E-2,9.598307170E-2
2.284341176E1,-3.804218769E-2,-5.541634560E-2,-2.491092682E-2,7.168496131E-2
2.286040588E1,-1.511555910E-2,-4.119634628E-2,3.302955627E-2,5.492331619E-2
2.287739039E1,-5.021679401E-2,-3.702878952E-2,1.187925339E-1,1.341809366E-1
2.289438065E1,-4.744440317E-2,-2.249717712E-2,1.104869843E-1,1.223293426E-1
2.291138464E1,-8.748036623E-2,-4.471206665E-2,2.507209778E-3,9.827649506E-2
2.292838278E1,-9.591817856E-2,-4.265117645E-2,-1.530866623E-1,1.856204353E-1
2.294536759E1,-4.914432764E-2,-2.688121796E-2,-2.515544891E-1,2.577157850E-1
2.296236575E1,-6.289184093E-3,-1.030468941E-2,-9.824466705E-2,9.898361008E-2
2.297934928E1,1.036645174E-1,3.905797005E-2,-7.160568237E-1,7.245752080E-1
2.299634317E1,6.616723537E-2,2.579402924E-2,-1.540803909E-1,1.696590754E-1
2.301333719E1,-3.962600231E-2,2.132129669E-2,1.252365112E-1,1.330751724E-1
2.303033129E1,4.583692551E-2,-1.123127937E-1,1.040668488E-1,1.598283341E-1
2.304732474E1,6.153148413E-2,-7.417130470E-2,-1.112031937E-1,1.471518137E-1
2.306432154E1,-5.884170532E-4,-1.171133518E-1,-1.415166855E-1,1.836922853E-1
2.308130538E1,-2.132660151E-1,-1.075100899E-1,2.228984833E-1,3.266872303E-1
2.309831119E1,-2.600550652E-4,-1.065225601E-1,1.921882629E-1,2.197349582E-1
2.311528687E1,3.714590669E-1,-1.238179207E-2,2.313899994E-1,4.378087242E-1
2.313229658E1,3.518156409E-1,8.070468903E-2,-4.050254822E-2,3.632188713E-1
